IdVenta,IdProducto,IdCliente,IdTiempo,IdGeografia,IdSucursal,IdPromocion,IdMetodoPago,Cantidad,Monto_Bruto,Monto_Descuento,Monto_Neto
8491,6,11,20250709,14,1,3,3,1,210.00,42.0,168.0
8522,10,8,20230822,8,1,3,3,10,3900.00,780.0,3120.0
8577,4,4,20240701,8,1,3,3,8,2560.00,512.0,2048.0
8644,6,11,20240418,8,1,3,3,4,840.00,168.0,672.0
8810,5,8,20240831,7,1,3,3,1,680.00,136.0,544.0
8832,11,2,20250501,3,1,3,3,9,8550.00,1710.0,6840.0
9018,7,7,20250709,14,1,3,3,8,14800.00,2960.0,11840.0
9132,1,7,20231019,15,1,3,3,7,29400.00,5880.0,23520.0
9160,2,3,20241231,13,1,3,3,10,25000.00,5000.0,20000.0
9208,11,9,20230707,14,1,3,3,6,5700.00,1140.0,4560.0
9292,11,4,20230714,4,1,3,3,3,2850.00,570.0,2280.0
9294,5,6,20231211,12,1,3,3,7,4760.00,952.0,3808.0
9385,2,11,20231124,3,1,3,3,5,12500.00,2500.0,10000.0
9444,10,1,20240116,7,1,3,3,10,3900.00,780.0,3120.0
9539,6,11,20241214,8,1,3,3,6,1260.00,252.0,1008.0
9579,7,9,20230924,9,1,3,3,4,7400.00,1480.0,5920.0
9686,10,11,20231123,5,1,3,3,3,1170.00,234.0,936.0
9888,10,5,20240420,15,1,3,3,7,2730.00,546.0,2184.0
9915,10,4,20231024,1,1,3,3,10,3900.00,780.0,3120.0
10045,11,6,20250228,8,1,3,3,6,5700.00,1140.0,4560.0
10176,2,11,20231003,3,1,3,3,6,15000.00,3000.0,12000.0
10323,1,5,20251221,2,1,3,3,6,25200.00,5040.0,20160.0
10456,11,2,20240120,4,1,3,3,7,6650.00,1330.0,5320.0
10573,1,3,20230130,1,1,3,3,6,25200.00,5040.0,20160.0
10766,10,5,20230411,2,1,3,3,5,1950.00,390.0,1560.0
10847,10,2,20250611,7,1,3,3,6,2340.00,468.0,1872.0
11388,5,11,20250925,2,1,3,3,7,4760.00,952.0,3808.0
11438,1,9,20240224,12,1,3,3,3,12600.00,2520.0,10080.0
11500,7,11,20230123,10,1,3,3,6,11100.00,2220.0,8880.0
11512,8,2,20250318,9,1,3,3,8,7600.00,1520.0,6080.0
11535,5,11,20240420,1,1,3,3,6,4080.00,816.0,3264.0
11544,3,5,20241112,3,1,3,3,2,10200.00,2040.0,8160.0
11617,8,11,20231214,14,1,3,3,1,950.00,190.0,760.0
11636,2,1,20240619,5,1,3,3,7,17500.00,3500.0,14000.0
11942,5,8,20230719,14,1,3,3,8,5440.00,1088.0,4352.0
12156,3,1,20230609,1,1,3,3,1,5100.00,1020.0,4080.0
12227,9,7,20250213,3,1,3,3,1,280.00,56.0,224.0
12272,1,10,20231201,14,1,3,3,3,12600.00,2520.0,10080.0
12431,11,8,20240306,8,1,3,3,1,950.00,190.0,760.0
12611,8,4,20240120,12,1,3,3,3,2850.00,570.0,2280.0
12766,8,6,20240706,14,1,3,3,7,6650.00,1330.0,5320.0
12771,7,10,20230317,4,1,3,3,2,3700.00,740.0,2960.0
12774,9,9,20251003,7,1,3,3,1,280.00,56.0,224.0
12831,4,10,20230923,10,1,3,3,5,1600.00,320.0,1280.0
12867,7,5,20230131,12,1,3,3,8,14800.00,2960.0,11840.0
12922,9,5,20240910,4,1,3,3,4,1120.00,224.0,896.0
12930,5,4,20251118,3,1,3,3,9,6120.00,1224.0,4896.0
12979,7,1,20230714,6,1,3,3,9,16650.00,3330.0,13320.0
13205,11,4,20230120,9,1,3,3,6,5700.00,1140.0,4560.0
13309,9,6,20250219,11,1,3,3,9,2520.00,504.0,2016.0
13399,5,11,20250717,14,1,3,3,5,3400.00,680.0,2720.0
13714,9,9,20251226,4,1,3,3,7,1960.00,392.0,1568.0
13977,4,7,20250425,4,1,3,3,5,1600.00,320.0,1280.0
14153,8,9,20250813,3,1,3,3,7,6650.00,1330.0,5320.0
14245,5,8,20230103,7,1,3,3,1,680.00,136.0,544.0
14341,9,1,20241118,3,1,3,3,1,280.00,56.0,224.0
14344,1,5,20240107,1,1,3,3,6,25200.00,5040.0,20160.0
14406,11,3,20230327,15,1,3,3,5,4750.00,950.0,3800.0
14737,2,4,20240815,1,1,3,3,5,12500.00,2500.0,10000.0
14926,8,5,20251214,8,1,3,3,1,950.00,190.0,760.0
15059,1,8,20231017,4,1,3,3,2,8400.00,1680.0,6720.0
15109,9,5,20250107,8,1,3,3,2,560.00,112.0,448.0
15195,8,11,20230315,1,1,3,3,10,9500.00,1900.0,7600.0
15254,1,9,20231118,15,1,3,3,9,37800.00,7560.0,30240.0
15351,11,4,20231029,7,1,3,3,5,4750.00,950.0,3800.0
15687,4,2,20230618,10,1,3,3,10,3200.00,640.0,2560.0
15804,7,3,20240320,6,1,3,3,10,18500.00,3700.0,14800.0
15858,2,4,20240208,3,1,3,3,8,20000.00,4000.0,16000.0
15905,5,6,20240514,8,1,3,3,9,6120.00,1224.0,4896.0
15977,4,1,20240424,12,1,3,3,7,2240.00,448.0,1792.0
16019,6,4,20240602,4,1,3,3,2,420.00,84.0,336.0
16126,5,1,20240525,6,1,3,3,1,680.00,136.0,544.0
16146,10,9,20240206,10,1,3,3,1,390.00,78.0,312.0
16285,9,1,20241025,10,1,3,3,9,2520.00,504.0,2016.0
16497,9,2,20240730,11,1,3,3,1,280.00,56.0,224.0
16545,3,10,20230328,9,1,3,3,2,10200.00,2040.0,8160.0
16551,11,9,20241203,1,1,3,3,6,5700.00,1140.0,4560.0
17068,8,9,20250205,8,1,3,3,9,8550.00,1710.0,6840.0
17235,11,2,20251018,9,1,3,3,9,8550.00,1710.0,6840.0
17270,8,10,20241030,11,1,3,3,3,2850.00,570.0,2280.0
17318,8,2,20250717,14,1,3,3,10,9500.00,1900.0,7600.0
17391,5,10,20230722,4,1,3,3,10,6800.00,1360.0,5440.0
17466,9,2,20250206,7,1,3,3,5,1400.00,280.0,1120.0
17478,11,9,20250503,4,1,3,3,4,3800.00,760.0,3040.0
17501,11,3,20240106,7,1,3,3,4,3800.00,760.0,3040.0
17561,7,11,20241118,13,1,3,3,4,7400.00,1480.0,5920.0
17571,4,6,20230201,11,1,3,3,3,960.00,192.0,768.0
17661,5,9,20230117,2,1,3,3,4,2720.00,544.0,2176.0
17680,2,7,20241030,8,1,3,3,5,12500.00,2500.0,10000.0
18150,9,11,20230521,5,1,3,3,5,1400.00,280.0,1120.0
18330,2,9,20231008,9,1,3,3,2,5000.00,1000.0,4000.0
18414,9,5,20241228,13,1,3,3,4,1120.00,224.0,896.0
18579,5,10,20241223,7,1,3,3,1,680.00,136.0,544.0
18594,4,11,20240502,5,1,3,3,9,2880.00,576.0,2304.0
18824,11,5,20241201,6,1,3,3,3,2850.00,570.0,2280.0
18916,8,3,20250426,15,1,3,3,1,950.00,190.0,760.0
18926,4,3,20240213,13,1,3,3,4,1280.00,256.0,1024.0
19339,2,3,20250224,5,1,3,3,1,2500.00,500.0,2000.0
19686,3,6,20231125,10,1,3,3,5,25500.00,5100.0,20400.0
19855,7,11,20251212,9,1,3,3,6,11100.00,2220.0,8880.0
19942,11,11,20250203,11,1,3,3,6,5700.00,1140.0,4560.0
20024,2,9,20240414,11,1,3,3,7,17500.00,3500.0,14000.0
20103,10,8,20240321,4,1,3,3,8,3120.00,624.0,2496.0
20136,1,9,20251110,7,1,3,3,9,37800.00,7560.0,30240.0
20167,11,9,20230901,8,1,3,3,6,5700.00,1140.0,4560.0
20240,5,3,20230925,4,1,3,3,2,1360.00,272.0,1088.0
20247,7,10,20251229,6,1,3,3,6,11100.00,2220.0,8880.0
20257,1,5,20240105,3,1,3,3,8,33600.00,6720.0,26880.0
20344,9,9,20240220,4,1,3,3,3,840.00,168.0,672.0
20403,11,7,20230908,7,1,3,3,8,7600.00,1520.0,6080.0
20405,7,5,20250220,10,1,3,3,5,9250.00,1850.0,7400.0
20757,9,10,20241104,5,1,3,3,8,2240.00,448.0,1792.0
20846,8,3,20240107,3,1,3,3,3,2850.00,570.0,2280.0
20942,8,2,20240702,2,1,3,3,10,9500.00,1900.0,7600.0
21091,4,9,20241020,15,1,3,3,10,3200.00,640.0,2560.0
21108,10,6,20240331,2,1,3,3,5,1950.00,390.0,1560.0
21114,2,9,20241125,5,1,3,3,3,7500.00,1500.0,6000.0
21129,11,11,20230628,5,1,3,3,1,950.00,190.0,760.0
21147,9,3,20240120,10,1,3,3,8,2240.00,448.0,1792.0
21179,9,1,20240612,2,1,3,3,5,1400.00,280.0,1120.0
21319,2,1,20241122,3,1,3,3,8,20000.00,4000.0,16000.0
21488,6,11,20240207,12,1,3,3,7,1470.00,294.0,1176.0
21514,8,9,20230224,4,1,3,3,9,8550.00,1710.0,6840.0
21557,6,4,20250116,13,1,3,3,3,630.00,126.0,504.0
21616,6,2,20231219,5,1,3,3,5,1050.00,210.0,840.0
21774,3,2,20250327,9,1,3,3,9,45900.00,9180.0,36720.0
21828,9,1,20240530,14,1,3,3,5,1400.00,280.0,1120.0
22099,6,3,20230131,6,1,3,3,6,1260.00,252.0,1008.0
22184,10,9,20230623,9,1,3,3,1,390.00,78.0,312.0
22388,6,2,20230715,5,1,3,3,1,210.00,42.0,168.0
22476,1,9,20251031,2,1,3,3,3,12600.00,2520.0,10080.0
22530,8,1,20230813,11,1,3,3,6,5700.00,1140.0,4560.0
22539,7,11,20231129,13,1,3,3,9,16650.00,3330.0,13320.0
22833,3,8,20250607,8,1,3,3,10,51000.00,10200.0,40800.0
22846,10,5,20230313,11,1,3,3,1,390.00,78.0,312.0
23159,3,8,20231104,2,1,3,3,3,15300.00,3060.0,12240.0
23206,5,8,20240108,12,1,3,3,6,4080.00,816.0,3264.0
23306,2,1,20250314,14,1,3,3,9,22500.00,4500.0,18000.0
23357,8,5,20230427,13,1,3,3,3,2850.00,570.0,2280.0
23360,10,2,20250712,5,1,3,3,4,1560.00,312.0,1248.0
23416,8,1,20240701,5,1,3,3,10,9500.00,1900.0,7600.0
23483,8,6,20250324,11,1,3,3,7,6650.00,1330.0,5320.0
23492,1,6,20240324,4,1,3,3,4,16800.00,3360.0,13440.0
23495,6,1,20251124,3,1,3,3,6,1260.00,252.0,1008.0
23540,8,10,20230228,11,1,3,3,1,950.00,190.0,760.0
23818,3,10,20240621,4,1,3,3,3,15300.00,3060.0,12240.0
24039,2,5,20240205,15,1,3,3,9,22500.00,4500.0,18000.0
24058,2,7,20230925,14,1,3,3,8,20000.00,4000.0,16000.0
24364,4,3,20250822,10,1,3,3,9,2880.00,576.0,2304.0
24425,8,7,20250508,14,1,3,3,8,7600.00,1520.0,6080.0
24517,10,6,20250120,13,1,3,3,3,1170.00,234.0,936.0
24883,9,11,20230410,7,1,3,3,9,2520.00,504.0,2016.0
24962,3,3,20250716,3,1,3,3,1,5100.00,1020.0,4080.0
24970,4,2,20240110,14,1,3,3,10,3200.00,640.0,2560.0
24988,2,10,20230731,7,1,3,3,2,5000.00,1000.0,4000.0
25094,10,1,20240221,2,1,3,3,9,3510.00,702.0,2808.0
25141,3,6,20230308,5,1,3,3,2,10200.00,2040.0,8160.0
25392,10,11,20231027,15,1,3,3,2,780.00,156.0,624.0
25449,3,7,20231101,10,1,3,3,7,35700.00,7140.0,28560.0
25479,2,10,20240715,9,1,3,3,3,7500.00,1500.0,6000.0
25491,10,11,20250812,5,1,3,3,1,390.00,78.0,312.0
25567,11,10,20240929,10,1,3,3,10,9500.00,1900.0,7600.0
25574,6,10,20250809,2,1,3,3,3,630.00,126.0,504.0
25619,7,9,20240322,12,1,3,3,3,5550.00,1110.0,4440.0
25693,3,8,20240617,6,1,3,3,7,35700.00,7140.0,28560.0
25694,10,2,20230711,9,1,3,3,1,390.00,78.0,312.0
25704,11,1,20240410,9,1,3,3,7,6650.00,1330.0,5320.0
25807,9,1,20251109,7,1,3,3,10,2800.00,560.0,2240.0
25867,3,8,20250902,15,1,3,3,5,25500.00,5100.0,20400.0
26017,6,1,20251105,10,1,3,3,8,1680.00,336.0,1344.0
26093,10,4,20240912,7,1,3,3,2,780.00,156.0,624.0
26097,7,11,20230728,14,1,3,3,3,5550.00,1110.0,4440.0
26205,10,9,20230107,13,1,3,3,6,2340.00,468.0,1872.0
26511,11,3,20250109,4,1,3,3,7,6650.00,1330.0,5320.0
26610,10,6,20230918,7,1,3,3,3,1170.00,234.0,936.0
26759,6,8,20230331,8,1,3,3,7,1470.00,294.0,1176.0
26797,4,5,20230225,1,1,3,3,7,2240.00,448.0,1792.0
26880,11,5,20250813,11,1,3,3,9,8550.00,1710.0,6840.0
26928,9,10,20240201,15,1,3,3,1,280.00,56.0,224.0
26954,3,2,20240616,3,1,3,3,6,30600.00,6120.0,24480.0
27025,9,8,20250506,8,1,3,3,6,1680.00,336.0,1344.0
27084,7,2,20240625,9,1,3,3,6,11100.00,2220.0,8880.0
27136,7,9,20231029,8,1,3,3,8,14800.00,2960.0,11840.0
27155,2,8,20230401,2,1,3,3,5,12500.00,2500.0,10000.0
27211,2,7,20250704,15,1,3,3,2,5000.00,1000.0,4000.0
27253,9,5,20240613,14,1,3,3,4,1120.00,224.0,896.0
27342,11,11,20231219,2,1,3,3,10,9500.00,1900.0,7600.0
27797,4,5,20240401,1,1,3,3,1,320.00,64.0,256.0
27876,3,9,20240329,7,1,3,3,10,51000.00,10200.0,40800.0
27893,10,4,20251226,5,1,3,3,9,3510.00,702.0,2808.0
27933,3,8,20240603,10,1,3,3,1,5100.00,1020.0,4080.0
27974,3,5,20230113,5,1,3,3,4,20400.00,4080.0,16320.0
28072,6,3,20240509,6,1,3,3,10,2100.00,420.0,1680.0
28181,6,6,20231130,6,1,3,3,10,2100.00,420.0,1680.0
28187,3,4,20240524,2,1,3,3,10,51000.00,10200.0,40800.0
28201,5,5,20241022,13,1,3,3,3,2040.00,408.0,1632.0
28229,9,10,20231114,6,1,3,3,2,560.00,112.0,448.0
28351,2,11,20240917,7,1,3,3,3,7500.00,1500.0,6000.0
28532,7,4,20240106,9,1,3,3,4,7400.00,1480.0,5920.0
28561,6,2,20230127,13,1,3,3,8,1680.00,336.0,1344.0
28720,3,4,20231213,2,1,3,3,10,51000.00,10200.0,40800.0
28786,6,1,20240917,14,1,3,3,2,420.00,84.0,336.0
28905,3,6,20250721,5,1,3,3,1,5100.00,1020.0,4080.0
28960,6,4,20240316,9,1,3,3,9,1890.00,378.0,1512.0
29026,3,3,20231024,1,1,3,3,4,20400.00,4080.0,16320.0
29057,8,9,20230918,6,1,3,3,2,1900.00,380.0,1520.0
29168,10,10,20250525,15,1,3,3,4,1560.00,312.0,1248.0
29258,9,1,20250721,9,1,3,3,9,2520.00,504.0,2016.0
29395,11,7,20240217,3,1,3,3,2,1900.00,380.0,1520.0
29686,8,8,20240819,6,1,3,3,7,6650.00,1330.0,5320.0
29697,6,10,20241004,14,1,3,3,4,840.00,168.0,672.0
29860,1,7,20240331,14,1,3,3,1,4200.00,840.0,3360.0
30018,9,2,20250607,7,1,3,3,4,1120.00,224.0,896.0
30068,2,4,20231018,12,1,3,3,7,17500.00,3500.0,14000.0
30073,7,3,20240823,14,1,3,3,1,1850.00,370.0,1480.0
30229,1,10,20240229,8,1,3,3,1,4200.00,840.0,3360.0
30239,11,6,20240315,11,1,3,3,5,4750.00,950.0,3800.0
30266,8,10,20250111,11,1,3,3,3,2850.00,570.0,2280.0
30366,4,10,20251006,8,1,3,3,4,1280.00,256.0,1024.0
30429,2,2,20250414,10,1,3,3,3,7500.00,1500.0,6000.0
30515,1,8,20240219,4,1,3,3,9,37800.00,7560.0,30240.0
30596,1,2,20250604,2,1,3,3,4,16800.00,3360.0,13440.0
30718,8,7,20231221,15,1,3,3,7,6650.00,1330.0,5320.0
30908,3,3,20250826,4,1,3,3,2,10200.00,2040.0,8160.0
31051,1,9,20240719,8,1,3,3,1,4200.00,840.0,3360.0
31060,9,10,20250512,15,1,3,3,7,1960.00,392.0,1568.0
31112,11,6,20240316,1,1,3,3,8,7600.00,1520.0,6080.0
32025,4,10,20240314,15,1,3,3,4,1280.00,256.0,1024.0
32178,7,2,20240630,5,1,3,3,5,9250.00,1850.0,7400.0
32209,11,8,20240206,8,1,3,3,1,950.00,190.0,760.0
32444,3,4,20250719,8,1,3,3,10,51000.00,10200.0,40800.0
32520,1,6,20230308,8,1,3,3,3,12600.00,2520.0,10080.0
32671,6,11,20230926,3,1,3,3,1,210.00,42.0,168.0
32709,1,11,20231025,10,1,3,3,3,12600.00,2520.0,10080.0
32784,10,4,20250914,3,1,3,3,2,780.00,156.0,624.0
32828,9,1,20250526,12,1,3,3,10,2800.00,560.0,2240.0
33077,8,8,20230308,4,1,3,3,2,1900.00,380.0,1520.0
33229,2,4,20241120,2,1,3,3,10,25000.00,5000.0,20000.0
33270,1,3,20231118,5,1,3,3,8,33600.00,6720.0,26880.0
33316,10,2,20241224,1,1,3,3,5,1950.00,390.0,1560.0
33332,3,4,20250612,9,1,3,3,8,40800.00,8160.0,32640.0
33484,8,11,20231121,15,1,3,3,5,4750.00,950.0,3800.0
33608,11,6,20230410,6,1,3,3,10,9500.00,1900.0,7600.0
33614,4,3,20240808,10,1,3,3,9,2880.00,576.0,2304.0
33650,5,1,20230808,15,1,3,3,5,3400.00,680.0,2720.0
33804,7,7,20250819,2,1,3,3,2,3700.00,740.0,2960.0
34016,11,6,20230218,6,1,3,3,8,7600.00,1520.0,6080.0
34123,5,6,20231108,8,1,3,3,3,2040.00,408.0,1632.0
34229,4,9,20230503,6,1,3,3,9,2880.00,576.0,2304.0
34307,11,10,20240125,12,1,3,3,1,950.00,190.0,760.0
34387,11,1,20250703,13,1,3,3,5,4750.00,950.0,3800.0
34466,3,5,20240809,9,1,3,3,5,25500.00,5100.0,20400.0
34479,5,2,20241016,1,1,3,3,2,1360.00,272.0,1088.0
34560,5,10,20250227,1,1,3,3,3,2040.00,408.0,1632.0
34592,7,3,20240929,11,1,3,3,4,7400.00,1480.0,5920.0
34731,4,3,20250104,8,1,3,3,2,640.00,128.0,512.0
34972,1,8,20230421,7,1,3,3,9,37800.00,7560.0,30240.0
